NCES School ID,Teachers w/Bachelor Degree (%),Teachers w/Masters or PhD (%),Teachers w/1-5 yrs of exp (%),Teachers w/5+ yrs of exp (%),Mean yrs of teaching exp,Mean base salary for teachers w/1-5 yrs exp,Mean base salary for teachers w/5+ yrs exp,Mean base salary,State
400450000148,83.1,16.9,20.0,80.0,13.0,31645.0,37849.0,36608.0,OK
400450002097,75.0,25.0,28.1,71.9,14.0,31540.0,38290.0,36392.0,OK
400450002334,83.3,16.7,12.5,87.5,13.0,32104.0,36201.0,35689.0,OK
400450002335,77.1,22.9,14.3,85.7,15.0,31662.0,37516.0,36680.0,OK
400463000151,68.8,31.3,9.4,90.6,16.0,33645.0,39057.0,38550.0,OK
400463000152,87.0,13.0,26.1,73.9,11.0,32295.0,36519.0,35417.0,OK
400463000153,100.0,0.0,,81.8,13.0,,36641.0,35786.0,OK
400463000155,78.6,21.4,0.0,100.0,18.0,,38414.0,38414.0,OK
400463000156,75.0,25.0,0.0,100.0,18.0,,37686.0,37686.0,OK
400465000157,72.7,27.3,,90.9,17.0,,38223.0,37668.0,OK
400465000158,75.0,,,75.0,20.0,,44595.0,41290.0,OK
400468000159,88.6,11.4,28.6,71.4,11.0,29667.0,34304.0,32979.0,OK
400468000160,88.0,12.0,24.0,76.0,13.0,29558.0,35642.0,34182.0,OK
400468002240,69.6,30.4,30.4,69.6,11.0,29951.0,34684.0,33244.0,OK
400468002368,87.5,,,87.5,13.0,,34132.0,33557.0,OK
400483000164,100.0,0.0,,66.7,7.0,,33925.0,33200.0,OK
400483002082,,0.0,0.0,,,,,,OK
400486000166,100.0,0.0,,92.3,20.0,,39296.0,38715.0,OK
400486000167,80.0,,,80.0,18.0,,41294.0,39510.0,OK
400495000170,66.7,33.3,44.4,55.6,11.0,32519.0,37717.0,35407.0,OK
400495029693,,,,,,,,,OK
400500000172,,,0.0,100.0,21.0,,39581.0,39581.0,OK
400501005010,61.1,38.9,0.0,100.0,18.0,,39831.0,39831.0,OK
400501005012,66.7,33.3,0.0,100.0,17.0,,40044.0,40044.0,OK
400501005013,56.3,43.8,,93.8,17.0,,41282.0,40687.0,OK
400504000177,66.7,33.3,,91.7,16.0,,37827.0,37383.0,OK
400504002369,,,0.0,,,,,,OK
400504029640,100.0,0.0,,,11.0,,,35975.0,OK
400513000179,83.3,,50.0,50.0,9.0,31941.0,38091.0,35016.0,OK
400513000180,85.7,,,85.7,13.0,,38897.0,37840.0,OK
400516000181,80.0,,,80.0,20.0,,40963.0,39280.0,OK
400519000182,75.0,,0.0,100.0,23.0,,39831.0,39831.0,OK
400528000185,75.0,,0.0,100.0,15.0,,37144.0,37144.0,OK
400528000186,,,,75.0,15.0,,39758.0,37569.0,OK
400531000187,100.0,0.0,60.0,,9.0,31750.0,,34471.0,OK
400531000188,83.3,,50.0,50.0,10.0,35592.0,37900.0,36746.0,OK
400534000189,82.4,17.6,0.0,100.0,19.0,,38751.0,38751.0,OK
400534000190,75.0,,0.0,100.0,15.0,,36819.0,36819.0,OK
400540001674,84.6,,,84.6,15.0,,37780.0,37319.0,OK
400540029674,80.6,19.4,22.2,77.8,14.0,31516.0,38094.0,36633.0,OK
400540029677,42.9,57.1,14.3,85.7,17.0,33467.0,39027.0,38232.0,OK
400543000192,85.7,14.3,11.9,88.1,12.0,31750.0,36353.0,35805.0,OK
400546000193,71.4,28.6,37.1,62.9,11.0,33680.0,39199.0,37149.0,OK
400546000195,78.6,21.4,21.4,78.6,13.0,32696.0,39077.0,37710.0,OK
400546000196,88.0,12.0,12.0,88.0,15.0,33322.0,38851.0,38188.0,OK
400546002083,71.4,28.6,19.0,81.0,14.0,32855.0,39535.0,38262.0,OK
400549000197,69.2,30.8,19.2,80.8,16.0,31454.0,39612.0,38043.0,OK
400549000198,64.2,35.8,16.0,84.0,16.0,32482.0,39093.0,38033.0,OK
400549000199,67.2,32.8,28.1,71.9,13.0,31904.0,38991.0,36998.0,OK
400549000200,75.6,24.4,28.9,71.1,11.0,31833.0,37142.0,35608.0,OK
400549000203,91.4,8.6,20.0,80.0,16.0,31932.0,38777.0,37408.0,OK
400549000204,87.1,12.9,22.6,77.4,11.0,31242.0,36874.0,35602.0,OK
400549000205,73.7,26.3,21.1,78.9,15.0,31552.0,38171.0,36778.0,OK
400549000207,67.9,32.1,17.9,82.1,15.0,31640.0,39308.0,37939.0,OK
400549001460,80.0,20.0,25.7,74.3,11.0,32044.0,37298.0,35947.0,OK
400549001856,83.0,17.0,25.5,74.5,14.0,31886.0,38499.0,36811.0,OK
400549001876,85.7,14.3,21.4,78.6,16.0,31580.0,39158.0,37534.0,OK
400549002095,63.8,36.2,10.6,89.4,16.0,31358.0,38821.0,38027.0,OK
400549002362,88.6,11.4,27.3,72.7,11.0,31517.0,36653.0,35252.0,OK
400549029801,92.9,,28.6,71.4,15.0,31640.0,38825.0,36772.0,OK
400549029802,81.3,18.8,34.4,65.6,12.0,31330.0,37885.0,35632.0,OK
400549029803,84.0,16.0,24.0,76.0,16.0,30588.0,39361.0,37255.0,OK
400549029804,84.4,15.6,15.6,84.4,15.0,32481.0,38406.0,37480.0,OK
400549029805,75.9,24.1,20.7,79.3,12.0,31645.0,37863.0,36576.0,OK
400549029806,76.9,23.1,15.4,84.6,16.0,31866.0,39297.0,38154.0,OK
400549029807,80.6,19.4,25.0,75.0,13.0,31655.0,37914.0,36349.0,OK
400549029808,68.1,31.9,33.3,66.7,12.0,32844.0,38257.0,36453.0,OK
400549029849,85.3,14.7,26.5,73.5,14.0,31571.0,38665.0,36787.0,OK
400552000208,66.7,33.3,19.0,81.0,13.0,29566.0,35349.0,34248.0,OK
400552000209,81.1,16.2,21.6,78.4,12.0,30534.0,35099.0,34112.0,OK
400552000211,69.6,30.4,13.0,87.0,19.0,29528.0,37319.0,36303.0,OK
400552029704,79.3,20.7,27.6,72.4,12.0,29953.0,34557.0,33287.0,OK
400558000214,83.3,16.7,33.3,66.7,12.0,31750.0,38130.0,36004.0,OK
400576000215,57.1,42.9,,71.4,17.0,,40065.0,37807.0,OK
400576029684,,,0.0,,,,,,OK
400582000217,100.0,0.0,0.0,100.0,14.0,,36154.0,36154.0,OK
400582029692,,0.0,,0.0,,,,,OK
400591000220,,71.4,,85.7,17.0,,39129.0,38354.0,OK
400591000221,,0.0,,0.0,,,,,OK
400597000225,,,,75.0,15.0,,38700.0,36963.0,OK
400597000226,,,,,13.0,,,36125.0,OK
400600000227,81.8,,36.4,63.6,14.0,32050.0,38625.0,36234.0,OK
400600000228,,0.0,,,,,,,OK
400603000229,80.0,,,80.0,8.0,,34631.0,34130.0,OK
400606000230,45.5,54.5,0.0,100.0,24.0,,38371.0,38371.0,OK
400606029749,41.2,58.8,17.6,82.4,13.0,30268.0,35413.0,34505.0,OK
400606029750,63.6,36.4,,90.9,17.0,,35971.0,35485.0,OK
400606029751,69.2,30.8,,92.3,17.0,,36420.0,36092.0,OK
400606029752,63.6,27.3,27.3,72.7,12.0,30822.0,35828.0,34462.0,OK
400612000107,70.6,29.4,35.3,64.7,13.0,31950.0,38311.0,36066.0,OK
400612000235,61.1,38.9,27.8,72.2,17.0,31921.0,39702.0,37541.0,OK
400612029646,76.9,23.1,0.0,100.0,19.0,,38813.0,38813.0,OK
400612029647,63.3,36.7,20.0,80.0,15.0,32659.0,38479.0,37315.0,OK
400615000237,61.1,38.9,16.7,83.3,13.0,32400.0,37107.0,36322.0,OK
400615029619,63.6,36.4,27.3,72.7,15.0,35597.0,39697.0,38579.0,OK
400618000239,84.0,16.0,32.0,68.0,11.0,31709.0,37019.0,35320.0,OK
400618000240,82.4,17.6,52.9,47.1,9.0,32756.0,39007.0,35697.0,OK
400624000241,71.4,,,85.7,15.0,,37758.0,36846.0,OK
400627000243,87.5,,,75.0,12.0,,36713.0,35472.0,OK
400627000244,,,,,5.0,,,33467.0,OK
400633000246,94.7,,31.6,68.4,12.0,32067.0,37123.0,35526.0,OK
400633000247,64.3,35.7,28.6,71.4,16.0,34163.0,39048.0,37652.0,OK
400639000248,77.8,22.2,27.8,72.2,13.0,31900.0,37853.0,36199.0,OK
400639000249,54.5,45.5,,81.8,15.0,,36618.0,35992.0,OK
400642000250,33.3,66.7,,88.9,17.0,,38756.0,38061.0,OK
400642029614,50.0,50.0,,83.3,20.0,,40185.0,38779.0,OK
400648000253,60.0,40.0,,93.3,20.0,,38449.0,37916.0,OK
400648000254,71.4,28.6,35.7,64.3,13.0,30423.0,39265.0,36107.0,OK
400651000255,50.0,50.0,,80.0,16.0,,38781.0,37300.0,OK
400651000256,60.0,,,60.0,10.0,,50631.0,45641.0,OK
400663000258,56.5,43.5,17.4,82.6,16.0,32142.0,39052.0,37850.0,OK
400663000259,,80.0,0.0,100.0,20.0,,40358.0,40358.0,OK
400663000260,,66.7,0.0,100.0,22.0,,39900.0,39900.0,OK
400669000261,87.5,,,75.0,14.0,,38263.0,36634.0,OK
400669000262,100.0,0.0,0.0,100.0,17.0,,38724.0,38724.0,OK
400681000267,87.5,,0.0,100.0,17.0,,37370.0,37370.0,OK
400681000268,75.0,25.0,0.0,100.0,13.0,,36514.0,36514.0,OK
400685001110,86.4,13.6,27.3,72.7,10.0,31888.0,36580.0,35300.0,OK
400685001111,68.4,31.6,,89.5,14.0,,38121.0,37534.0,OK
400685001901,52.0,48.0,,92.0,16.0,,39198.0,38557.0,OK
400687000270,72.3,27.7,29.8,70.2,13.0,30309.0,36622.0,34741.0,OK
400687000273,79.2,20.8,12.5,87.5,14.0,30075.0,35872.0,35147.0,OK
400687000811,84.8,15.2,24.2,75.8,13.0,29934.0,34963.0,33744.0,OK
400687002309,81.8,18.2,,90.9,12.0,,34424.0,34061.0,OK
400687029754,85.7,14.3,,90.5,17.0,,37165.0,36501.0,OK
400693000274,88.9,,44.4,55.6,8.0,31772.0,35775.0,33996.0,OK
400693000275,100.0,0.0,37.5,62.5,13.0,32425.0,40525.0,37488.0,OK
400696000276,100.0,0.0,,81.8,13.0,,34781.0,34266.0,OK
400696029625,83.3,,50.0,50.0,12.0,35483.0,41542.0,38513.0,OK
400714000279,70.0,30.0,15.0,85.0,13.0,31825.0,37155.0,36356.0,OK
400714000280,81.3,18.8,25.0,75.0,12.0,32448.0,36748.0,35673.0,OK
400717000282,0.0,,0.0,,,,,,OK
400729000283,57.1,42.9,,71.4,14.0,,38885.0,36911.0,OK
400729001709,80.0,,,80.0,14.0,,37575.0,36560.0,OK
400729002375,100.0,0.0,,80.0,21.0,,40450.0,38860.0,OK
400729029695,80.0,,60.0,,10.0,32025.0,,34560.0,OK
400732000286,75.0,,,87.5,18.0,,39100.0,38381.0,OK
400732000287,100.0,0.0,,80.0,19.0,,39813.0,40120.0,OK
400735000289,81.8,18.2,,90.9,14.0,,37981.0,37495.0,OK
400735000290,72.4,27.6,13.8,86.2,13.0,33122.0,38535.0,37788.0,OK
400735000571,80.0,20.0,15.0,85.0,16.0,31538.0,39011.0,37890.0,OK
400735001859,68.4,31.6,,94.7,17.0,,39033.0,38715.0,OK
400738000293,54.5,45.5,27.3,72.7,11.0,31055.0,34369.0,33465.0,OK
400738000295,90.9,,27.3,72.7,12.0,29412.0,34127.0,32841.0,OK
400738001913,61.5,38.5,,84.6,15.0,,35497.0,34579.0,OK
400738002310,87.5,,,87.5,15.0,,35756.0,34977.0,OK
400741000296,61.5,38.5,,92.3,17.0,,38176.0,37682.0,OK
400741000297,58.3,41.7,25.0,75.0,14.0,35058.0,38423.0,37582.0,OK
400750000299,46.2,53.8,,84.6,18.0,,39475.0,38409.0,OK
400750000300,,,0.0,100.0,22.0,,43787.0,43787.0,OK
400756000301,75.5,24.5,22.6,77.4,12.0,32000.0,35857.0,34984.0,OK
400756000305,73.1,26.9,,96.2,17.0,,36986.0,36815.0,OK
400756000307,72.2,27.8,38.9,61.1,12.0,30111.0,37392.0,34560.0,OK
400756002342,74.4,25.6,35.9,64.1,9.0,30545.0,35107.0,33469.0,OK
400756002373,77.8,22.2,33.3,66.7,13.0,29804.0,36896.0,34532.0,OK
400756002374,82.4,17.6,41.2,58.8,7.0,29492.0,34067.0,32183.0,OK
400762000309,80.0,20.0,,92.0,17.0,,37315.0,36808.0,OK
400762000310,75.4,24.6,23.0,77.0,13.0,30590.0,38171.0,36431.0,OK
400762000311,71.8,28.2,28.2,71.8,14.0,30406.0,38112.0,35939.0,OK
400762000312,85.2,14.8,22.2,77.8,14.0,30432.0,36440.0,35105.0,OK
400762000313,82.6,17.4,43.5,56.5,13.0,30274.0,38715.0,35045.0,OK
400762000314,40.0,60.0,20.0,80.0,15.0,30081.0,38116.0,36509.0,OK
400762000315,77.8,22.2,40.7,59.3,9.0,30154.0,35321.0,33216.0,OK
400762001893,84.0,16.0,,96.0,18.0,,36888.0,36606.0,OK
400762001957,69.6,30.4,,91.3,15.0,,36244.0,35779.0,OK
400767000316,81.8,18.2,18.2,81.8,16.0,32793.0,39044.0,37908.0,OK
400767000317,70.0,30.0,15.0,85.0,15.0,32934.0,39563.0,38569.0,OK
400767000318,71.4,28.6,28.6,71.4,15.0,32211.0,39552.0,37454.0,OK
400767000319,50.0,50.0,,87.5,15.0,,39967.0,38914.0,OK
400767002398,75.0,,37.5,62.5,15.0,32041.0,39574.0,36749.0,OK
400771000508,44.4,55.6,,88.9,22.0,,41038.0,40089.0,OK
400771000540,75.0,,,75.0,15.0,,38983.0,37675.0,OK
400774000321,76.7,23.3,18.6,81.4,14.0,29974.0,36873.0,35589.0,OK
400774000322,88.2,11.8,23.7,76.3,12.0,31426.0,36805.0,35531.0,OK
400774000323,85.0,15.0,37.5,62.5,11.0,31198.0,35811.0,34081.0,OK
400774000324,69.6,30.4,,91.3,12.0,,35397.0,34925.0,OK
400774000325,80.5,19.5,31.7,68.3,13.0,30582.0,36835.0,34852.0,OK
400774002197,81.3,18.8,21.9,78.1,13.0,30799.0,36241.0,35050.0,OK
400780000327,80.0,,,80.0,15.0,,38109.0,36800.0,OK
400780000328,84.6,,,84.6,10.0,,37158.0,36671.0,OK
400801000330,77.8,,0.0,100.0,16.0,,37659.0,37659.0,OK
400804000331,85.7,14.3,25.0,75.0,12.0,33138.0,38050.0,36822.0,OK
400804000332,84.4,15.6,28.1,71.9,13.0,33577.0,40204.0,38340.0,OK
400804000333,77.3,22.7,27.3,72.7,15.0,33132.0,40358.0,38387.0,OK
400804000335,81.8,18.2,,90.9,15.0,,38752.0,38366.0,OK
400807000335,58.8,41.2,8.8,91.2,17.0,32422.0,39808.0,39156.0,OK
400807000336,60.0,40.0,20.0,80.0,15.0,32570.0,38283.0,37140.0,OK
400807000337,55.2,44.8,17.2,82.8,14.0,32823.0,37975.0,37087.0,OK
400807000338,55.6,44.4,,94.4,17.0,,38089.0,37793.0,OK
400807000339,52.4,47.6,14.3,85.7,19.0,33185.0,40217.0,39213.0,OK
400813000341,73.1,26.9,23.1,76.9,14.0,31938.0,38366.0,36883.0,OK
400813001958,75.0,,,75.0,16.0,,39167.0,37219.0,OK
400813002063,63.6,36.4,,81.8,16.0,,38874.0,37619.0,OK
400822000342,81.8,,0.0,100.0,20.0,,37515.0,37515.0,OK
400822000343,60.0,,,80.0,17.0,,38825.0,37649.0,OK
400822000344,65.0,35.0,20.0,80.0,15.0,31706.0,34457.0,33907.0,OK
400822029618,46.2,53.8,,84.6,13.0,,39405.0,38410.0,OK
400825000345,85.7,14.3,38.1,61.9,13.0,32125.0,37614.0,35523.0,OK
400825029663,78.9,15.8,26.3,73.7,12.0,34346.0,39365.0,38044.0,OK
400831000347,27.3,72.7,0.0,100.0,20.0,,38914.0,38914.0,OK
400831000348,60.0,,,80.0,15.0,,32475.0,32480.0,OK
400837000349,73.9,26.1,26.1,73.9,16.0,33499.0,40640.0,38777.0,OK
400837000350,81.8,18.2,13.6,86.4,20.0,33206.0,41082.0,40008.0,OK
400837000352,86.7,13.3,20.0,80.0,14.0,32615.0,38870.0,37619.0,OK
400837002296,73.1,26.9,19.2,80.8,14.0,32959.0,39387.0,38151.0,OK
400846000353,85.7,14.3,25.7,74.3,13.0,31672.0,37663.0,36122.0,OK
400846000354,81.0,19.0,,90.5,17.0,,38761.0,38058.0,OK
400846002279,76.9,23.1,,84.6,18.0,,38930.0,38163.0,OK
400849000358,73.3,26.7,13.3,86.7,15.0,31098.0,37095.0,36295.0,OK
400849000359,91.7,,33.3,66.7,15.0,31675.0,38468.0,36204.0,OK
400849000360,72.7,27.3,0.0,100.0,20.0,,38714.0,38714.0,OK
400861000362,100.0,0.0,30.8,69.2,13.0,31656.0,36777.0,35201.0,OK
400861002199,80.0,,,80.0,16.0,,39304.0,38845.0,OK
400864000365,,,0.0,,,,,,OK
400864000366,43.5,56.5,,91.3,19.0,,39466.0,38795.0,OK
400873000369,58.8,41.2,17.6,82.4,12.0,32150.0,34600.0,34168.0,OK
400879000370,66.7,33.3,,88.9,13.0,,36810.0,36376.0,OK
400879000371,100.0,0.0,,77.8,10.0,,36955.0,35631.0,OK
400885000372,73.9,26.1,26.1,73.9,10.0,33013.0,37138.0,36062.0,OK
400885000373,73.3,26.7,26.7,73.3,11.0,33149.0,38552.0,37111.0,OK
400885000374,86.2,13.8,34.5,65.5,12.0,33022.0,39900.0,37528.0,OK
400885001915,66.7,33.3,22.2,77.8,13.0,32367.0,39054.0,37568.0,OK
400885002337,87.0,13.0,,91.3,15.0,,38336.0,37814.0,OK
400885029814,78.6,21.4,10.7,89.3,16.0,32315.0,39265.0,38521.0,OK
400894000375,85.7,,35.7,64.3,10.0,31075.0,37069.0,34928.0,OK
400894000376,100.0,0.0,,,5.0,,,34100.0,OK
400900000378,85.0,15.0,25.0,75.0,13.0,32071.0,37163.0,35890.0,OK
400900000379,60.0,,0.0,100.0,24.0,,40050.0,40050.0,OK
400900029697,57.1,42.9,,71.4,12.0,,41146.0,39312.0,OK
400906000380,66.7,33.3,37.5,62.5,12.0,32791.0,39039.0,36696.0,OK
400906000381,77.8,22.2,66.7,33.3,6.0,33849.0,37634.0,35111.0,OK
400906000382,60.0,40.0,53.3,46.7,11.0,33429.0,40513.0,36735.0,OK
400906001959,84.6,,30.8,69.2,13.0,32012.0,39131.0,36940.0,OK
400909000384,81.0,19.0,19.0,81.0,15.0,33149.0,37130.0,36371.0,OK
400909000385,100.0,0.0,0.0,100.0,19.0,,40372.0,40372.0,OK
400915000386,86.7,,53.3,46.7,8.0,29949.0,35116.0,32361.0,OK
400924000387,71.9,28.1,21.9,78.1,13.0,35588.0,39498.0,38643.0,OK
400924000388,68.8,31.3,,93.8,19.0,,40118.0,39673.0,OK
400924000389,60.0,40.0,,80.0,16.0,,40390.0,38934.0,OK
400924000390,100.0,0.0,,92.3,18.0,,39332.0,38839.0,OK
400924000391,42.9,57.1,0.0,100.0,25.0,,42606.0,42606.0,OK
400924000392,92.3,,,84.6,14.0,,38483.0,37664.0,OK
400924002291,100.0,0.0,,,5.0,,,33438.0,OK
400930000397,72.2,27.8,27.8,72.2,15.0,31450.0,39287.0,37110.0,OK
400930029624,75.0,25.0,33.3,66.7,13.0,33956.0,38655.0,37089.0,OK
400936000401,69.2,30.8,53.8,46.2,9.0,32041.0,37808.0,34703.0,OK
400939000402,75.0,25.0,,95.0,16.0,,38283.0,38009.0,OK
400939001994,81.3,18.8,,93.8,16.0,,38859.0,39014.0,OK
400939002200,80.0,,,80.0,12.0,,38231.0,37145.0,OK
400942000404,57.1,42.9,,92.9,14.0,,34364.0,34220.0,OK
400945000405,90.9,,27.3,72.7,12.0,31750.0,36947.0,35530.0,OK
400945000406,85.7,,42.9,57.1,11.0,31750.0,40070.0,36504.0,OK
400948000407,80.0,,0.0,100.0,22.0,,39330.0,39330.0,OK
400948000408,80.0,,,60.0,19.0,,41700.0,37570.0,OK
400951000409,100.0,0.0,30.0,70.0,13.0,30729.0,35522.0,34084.0,OK
400951000410,,,,75.0,11.0,,34967.0,33738.0,OK
400951000411,45.5,54.5,0.0,100.0,17.0,,36657.0,36657.0,OK
400957000412,63.3,36.7,26.7,73.3,12.0,32820.0,37852.0,36510.0,OK
400957000413,55.3,44.7,31.9,68.1,11.0,32419.0,37241.0,35702.0,OK
400957000414,69.4,30.6,25.0,75.0,13.0,32370.0,37800.0,36443.0,OK
400957002243,80.6,19.4,32.3,67.7,10.0,32234.0,36633.0,35214.0,OK
400957002384,63.3,36.7,40.0,60.0,8.0,32465.0,36175.0,34691.0,OK
400972000417,72.2,27.8,,88.9,19.0,,37625.0,37147.0,OK
400975000418,85.7,,0.0,100.0,13.0,,37200.0,37200.0,OK
400975000419,83.3,,0.0,100.0,16.0,,42267.0,42267.0,OK
400978000420,80.0,20.0,,93.3,21.0,,36702.0,36177.0,OK
400978029725,61.5,38.5,23.1,76.9,13.0,30070.0,35874.0,34534.0,OK
400981000423,53.8,46.2,,84.6,17.0,,37023.0,36270.0,OK
400981000425,80.8,19.2,23.1,76.9,12.0,31804.0,37006.0,35806.0,OK
400981001910,100.0,0.0,55.6,44.4,6.0,31375.0,35105.0,33032.0,OK
400987000426,91.3,,34.8,65.2,11.0,31609.0,36839.0,35020.0,OK
400987002409,100.0,0.0,66.7,,7.0,31844.0,,33225.0,OK
400987029698,84.6,,23.1,76.9,9.0,31375.0,36481.0,35302.0,OK
400991000429,94.7,,,89.5,14.0,,35459.0,34816.0,OK
400991000430,60.9,39.1,21.7,78.3,11.0,30141.0,34083.0,33226.0,OK
400991000431,82.4,17.6,52.9,47.1,8.0,30016.0,34453.0,32104.0,OK
400991000432,73.3,26.7,,86.7,17.0,,34874.0,34207.0,OK
401005000436,100.0,0.0,,87.5,14.0,,39318.0,38278.0,OK
401005000437,60.0,,0.0,100.0,15.0,,39205.0,39205.0,OK
401017000438,75.0,,0.0,100.0,24.0,,39794.0,39794.0,OK
401017000439,54.5,45.5,,81.8,20.0,,40175.0,39575.0,OK
401020000440,89.5,,0.0,100.0,14.0,,36783.0,36783.0,OK
401020000441,25.0,75.0,0.0,100.0,22.0,,40654.0,40654.0,OK
401020000442,87.5,,,75.0,15.0,,38533.0,36650.0,OK
401026000444,88.9,,0.0,100.0,16.0,,37064.0,37064.0,OK
401026000445,100.0,0.0,42.9,57.1,10.0,31750.0,39400.0,36121.0,OK
401029000446,66.7,33.3,21.7,78.3,16.0,32746.0,39570.0,38087.0,OK
401029000448,91.7,,16.7,83.3,14.0,31769.0,37705.0,36715.0,OK
401029000449,72.7,27.3,,90.9,17.0,,38882.0,38295.0,OK
401029000451,90.9,,36.4,63.6,12.0,32238.0,37536.0,35609.0,OK
401029000452,64.3,35.7,,85.7,18.0,,39077.0,38307.0,OK
401029000454,100.0,0.0,0.0,100.0,20.0,,39549.0,39549.0,OK
401029000455,81.0,19.0,33.3,66.7,14.0,32371.0,38779.0,36643.0,OK
401029000921,75.0,25.0,,95.5,19.0,,39413.0,39098.0,OK
401035000456,24.0,76.0,6.0,94.0,18.0,31625.0,43154.0,42463.0,OK
401035000457,36.7,63.3,23.3,76.7,13.0,32981.0,40101.0,38439.0,OK
401035000459,36.7,63.3,13.3,86.7,17.0,32083.0,41665.0,40387.0,OK
401035000460,45.5,54.5,27.3,72.7,13.0,32383.0,40073.0,37976.0,OK
401035000461,32.3,67.7,16.1,83.9,17.0,32260.0,42314.0,40692.0,OK
401035002112,31.0,69.0,14.3,85.7,19.0,32119.0,43900.0,42217.0,OK
401041000462,88.9,,55.6,44.4,7.0,31525.0,36323.0,33657.0,OK
401041000463,100.0,0.0,,,9.0,,,37233.0,OK
401044000464,63.6,36.4,,90.9,18.0,,36056.0,35664.0,OK
401044000465,,,0.0,,,,,,OK
401050000468,100.0,0.0,,,7.0,,,31626.0,OK
401050000469,70.0,30.0,,80.0,17.0,,34926.0,34125.0,OK
401056000470,71.4,28.6,0.0,100.0,15.0,,36679.0,36679.0,OK
401059000471,55.2,44.8,17.2,82.8,16.0,34110.0,40508.0,39405.0,OK
401059000472,61.5,38.5,,84.6,15.0,,39381.0,38682.0,OK
401059000474,66.7,33.3,17.9,82.1,16.0,33671.0,40238.0,39065.0,OK
401059000475,55.3,44.7,23.7,76.3,16.0,33987.0,40887.0,39253.0,OK
401059000477,65.2,34.8,13.0,87.0,16.0,34250.0,39397.0,38726.0,OK
401059000478,63.2,36.8,15.8,84.2,16.0,34305.0,40084.0,39172.0,OK
401059000479,62.5,37.5,18.8,81.3,15.0,33543.0,39678.0,38527.0,OK
401059000481,66.0,34.0,18.0,82.0,16.0,33419.0,40466.0,39197.0,OK
401059000482,69.7,30.3,12.1,87.9,13.0,33826.0,38266.0,37728.0,OK
401059000483,77.1,22.9,22.9,77.1,13.0,33436.0,38957.0,37695.0,OK
401059000484,74.4,25.6,16.3,83.7,16.0,33498.0,40127.0,39048.0,OK
401059000485,63.2,36.8,,94.7,14.0,,38097.0,37827.0,OK
401059000638,72.7,27.3,36.4,63.6,11.0,33310.0,39278.0,37108.0,OK
401059001326,69.2,30.8,21.2,78.8,11.0,33642.0,37793.0,36915.0,OK
401059001360,65.3,34.7,20.0,80.0,13.0,34195.0,38444.0,37594.0,OK
401059001864,69.4,30.6,16.7,83.3,12.0,34091.0,38004.0,37351.0,OK
401059001946,58.7,41.3,19.6,80.4,13.0,33979.0,38677.0,37758.0,OK
401059001965,82.5,17.5,20.0,80.0,12.0,33931.0,38136.0,37295.0,OK
401059001979,62.8,37.2,29.8,70.2,15.0,33412.0,42053.0,39479.0,OK
401059002303,81.8,18.2,36.4,63.6,10.0,32942.0,38721.0,36620.0,OK
401059002402,78.9,21.1,26.3,73.7,10.0,33302.0,37682.0,36530.0,OK
401059029716,69.2,30.8,12.8,87.2,15.0,32807.0,39640.0,38764.0,OK
401065000484,70.6,29.4,14.7,85.3,16.0,29817.0,36730.0,35713.0,OK
401065000485,69.7,30.3,18.2,81.8,14.0,30566.0,38357.0,36941.0,OK
401065000486,69.6,30.4,21.7,78.3,14.0,30606.0,37160.0,35735.0,OK
401065000488,62.5,37.5,25.0,75.0,12.0,30086.0,36399.0,34821.0,OK
401065000489,84.6,15.4,19.2,80.8,11.0,29469.0,35133.0,34044.0,OK
401065000490,70.0,30.0,30.0,70.0,9.0,29971.0,34684.0,33270.0,OK
401065002103,62.5,37.5,20.8,79.2,11.0,30331.0,34015.0,33248.0,OK
401068000491,80.0,,,80.0,14.0,,37269.0,36165.0,OK
401071000493,83.9,16.1,12.9,87.1,15.0,32395.0,38225.0,37473.0,OK
401071000494,75.0,25.0,21.9,78.1,12.0,34106.0,38285.0,37371.0,OK
401071001980,87.0,13.0,21.7,78.3,14.0,32298.0,38323.0,37013.0,OK
401074000495,51.4,48.6,8.6,91.4,19.0,32817.0,41059.0,40352.0,OK
401074000496,84.8,15.2,36.4,63.6,12.0,32215.0,38605.0,36281.0,OK
401074000497,66.7,33.3,16.7,83.3,16.0,32916.0,39436.0,38349.0,OK
401074000498,76.2,23.8,19.0,81.0,15.0,32406.0,38986.0,37733.0,OK
401074000499,72.0,28.0,32.0,68.0,11.0,31750.0,37566.0,35705.0,OK
401074001894,82.4,17.6,29.4,70.6,10.0,31675.0,36730.0,35243.0,OK
401086000502,68.8,31.3,0.0,100.0,20.0,,38800.0,38800.0,OK
401086029670,100.0,0.0,,60.0,11.0,,37308.0,36730.0,OK
401089000504,100.0,0.0,29.4,70.6,13.0,32125.0,37423.0,35864.0,OK
401089029761,87.5,,37.5,62.5,12.0,32523.0,39189.0,36689.0,OK
401092000506,61.9,38.1,38.1,61.9,15.0,31758.0,39381.0,36477.0,OK
401092000509,64.5,35.5,12.9,87.1,18.0,31407.0,39209.0,38203.0,OK
401092000510,65.9,34.1,26.8,73.2,13.0,32027.0,37745.0,36211.0,OK
401092000511,85.7,,0.0,100.0,23.0,,39643.0,39643.0,OK
401092000512,56.7,43.3,26.7,73.3,15.0,30947.0,39483.0,37207.0,OK
